,Motivation,e,e_x,CE Hours,Performance
71,2.9362605553034777,0.13860607387055268,0.010760634507516385,2.478890912159255,3.8461818076019187
72,5.197155417031329,-0.06288683202322673,0.10340030291288949,3.701978011428554,5.386679882206715
73,4.31946157691896,-0.07420964078102141,-0.024767379302025036,3.134963409157455,4.653002852257186
74,2.1451803823788627,-0.08331697616501034,0.1319938208950055,2.2045840120844367,3.0915652210666393
75,8.201242243364494,-0.006872949751380144,-0.12039800868882085,4.980223112993426,7.583859728427579
76,8.296346931080645,0.04705672767960832,-0.0452630179263582,5.102910447613964,7.746685417026914
77,7.9362182057005395,0.08073295564399399,-0.014548098310663091,4.953561004539607,7.525622560764067
78,5.408620952641769,0.05795944333299222,-0.025234473736328217,3.6790760025845564,5.601807920946155
79,6.770095514706079,0.01624009777849551,-0.13756162483015663,4.247486132522883,6.525030921392976
80,8.304630838876436,-0.009232026167466295,-0.05161637738806396,5.100699042050154,7.693432914295829
81,4.024073853395357,0.04928479241991105,0.011154959389695983,3.0231918860873743,4.572917662161277
82,4.215672582525718,0.0467834351345933,0.06267084044069655,3.1705071317035554,4.73987329224923
83,5.156846040895063,0.07326205763576184,0.08729847437155085,3.6657214948190826,5.484545825492835
84,1.32592226792016,0.021865085549378965,0.12448408373677095,1.787445217696851,2.5785488283578846
85,6.068376527053809,0.04549198371076105,0.02724993322444752,4.061438196751352,6.110399345613342
86,6.248837449851914,0.09966184067505537,0.042538158069989854,4.1669568829959465,6.307559007098985
87,5.963752285490919,-0.003188462451957206,0.056471480027532474,4.038347622772992,5.997861491679998
88,3.1255229802750644,0.09058209228998232,-0.06723060699522282,2.4955308831423095,3.9011090239986697
89,8.296528087280395,0.02400360276965479,0.07250464485983264,5.22076868850003,7.7826519906598675
90,2.8367715067003125,0.014249883549075075,-0.024867590808764835,2.3935181625413913,3.629394718169927
91,1.1956659680869806,-0.004190673200611146,0.04783083602652444,1.6456638200700147,2.416474220877886
92,4.959567636871362,-0.03184988028903771,0.08992294310999013,3.569706761545671,5.232787318919479
93,5.603638630407963,0.03588446974653824,-0.12413167080097512,3.6776876444030067,5.676547607152022
94,6.995118406290972,-0.05939627250142054,0.000815042062604701,4.49837424520809,6.687350053248111
95,2.899911949542094,0.05405102887059504,-0.27871541041254466,2.171240564358502,3.5896272858208933
96,4.643946596601708,-0.019545779241519543,0.063245857767896,3.38521915606875,4.99503709709371
97,4.468919072268479,-0.1112334754397574,-0.07889271189276037,3.155566824241479,4.701009472815222
98,4.801613901538934,0.046586928404664385,0.048302414724238414,3.4491093654937055,5.171948561920985
99,5.490870355364489,-0.01881528135075355,0.1388674931452811,3.8843026708275254,5.668771231745254
100,1.4844101729412422,-0.059826120782757855,0.21816413422837805,1.960369220698999,2.6625635760373627
101,6.78658053682393,-0.052138474706883334,-0.0050738917079562115,4.388216376704009,6.535259982057086
102,4.8148612224424046,-0.1958605822000996,0.0867315039080753,3.4941621151292774,4.958651086585742
103,2.8099883371124497,-0.10948276384156075,0.13161988898126234,2.5366140575374874,3.5638184334834078
104,6.615214780502693,-0.02728237876023744,0.0852335120149,4.392840902266247,6.4767454626242325
105,4.1177229274235385,0.07673519652278649,0.2065887842033504,3.2654502479151195,4.768321784192116
106,0.9511830860001763,0.05035636269900835,0.013082287664886193,1.4886738306649743,2.270284821031584
107,5.370180573916926,-0.15849591264955307,-0.09144893392842185,3.593641353030041,5.323415050823931
108,2.946437195944349,0.05434754489007698,-0.03694281855572387,2.4362757794164507,3.745704032570477
109,3.446349339945338,-0.012289064995483746,-0.08629581846188615,2.636878851510783,4.029325030732577
110,5.3964037184886475,0.05350535047759223,0.22122837999435455,3.9194302392386784,5.711422329341255
111,5.848121692547075,-0.04802335214763779,-0.2335940384256826,3.6904668078478546,5.721270898049827
112,1.3919876524468575,-0.03167349360919285,-0.16166388039191207,1.5343299458315167,2.4314853055299945
113,6.204676240290698,0.02594978678143797,-0.010268468874167741,4.092069651271181,6.174322732562378
114,6.633489104094368,-0.16987713962729958,-0.023619376016581796,4.293125176030602,6.293430000435185
115,5.715651451315785,0.06452870355403816,-0.047102604773428924,3.8107231208844636,5.827715989654163
116,4.468776722634246,-0.01484178866837472,-0.00652131283773533,3.2278670484793874,4.833480096888442
117,6.778850770464153,-0.11124762909571775,-0.11885873963800486,4.270566645594072,6.413461078933396
118,6.439502609266379,-0.16840505206107614,-0.07695694703874305,4.142794357594446,6.122743431369336
119,5.050814104979015,-0.10464714086421159,-0.09448429740382008,3.430922755085687,5.136221289168139
120,7.480435753733312,0.15079095733582293,-0.23563188601479965,4.504585990851856,7.143301829628407
121,4.798985787096778,0.0683069274411266,-0.024585805768339557,3.3749070877800493,5.15525336487954
122,2.381839555958392,-0.1966471574551715,0.10665575828002159,2.297575536259217,3.1430603886536326
123,6.350994372222928,0.01094194920811141,0.07164934985942747,4.2471465359708915,6.310012403305021
124,5.707769879031005,-0.05919340674422255,-0.11642299139177939,3.7374619481237232,5.663422506833141
125,4.4521294901708,-0.16246255168320145,0.007283196437513831,3.233347941522914,4.680276164163656
126,5.761648910731826,-0.06508945512305801,0.06318438930189667,3.9440088446678097,5.7877394225767596
127,2.728914044478193,-0.016319333505070293,-0.0574261633779851,2.3070308588611117,3.501653118164582
128,3.2734366754602178,0.0940951563562882,-0.025947905092847685,2.610770432637261,4.036198710405028
129,2.4448559936000698,0.01485996259106286,0.11291943506543063,2.3353474318654657,3.4049616753238303
130,1.8328563985354942,-0.071467941673069,0.13096732900103766,2.0473955282687846,2.8686580217290705
131,7.470054716266931,-0.002819468378117103,-0.008521725498856651,4.726505632634609,7.095460706072653
132,4.588362373993705,0.00825193574242527,0.006181888348772948,3.3003630753456257,4.952614660412091
133,7.763292223240797,0.011729789230053748,0.015368917111749009,4.897015028732147,7.341883415216526
134,3.639597376899708,0.1147837556121057,0.0050509059487779335,2.824849594398632,4.3470072412612755
135,7.303507532733959,0.011317932236756662,0.06450800641932133,4.716261772786301,7.021202584996886
136,6.159172188493782,0.09814598730372032,0.02260375029930198,4.102189844546193,6.228827003823708
137,5.199124692097167,-0.014501370716869941,0.010787865721665091,3.610350211770249,5.390236081216838
138,4.003628519559062,-0.17555373272501718,0.1048678528287253,3.1066821126082567,4.379601583358642
139,2.4692935078593763,0.00521914792312435,-0.07469803688177844,2.15994871704791,3.3198402603767674
140,0.3892142838980258,0.13735434347025977,-0.016448030408283836,1.178159111540729,1.9210410411896373
141,5.149821010631472,-0.1989165464167693,0.23176542957537694,3.806675934891113,5.279331926344523
142,8.169294834116688,-0.1282029473431421,0.004883984895991348,5.089531401954335,7.501210170692369
143,7.699756566729169,0.03966715209474612,-0.023518609808738242,4.826359673555847,7.302725272237255
144,6.822458461673625,-0.05317692806844792,0.07038734679394118,4.481616577630754,6.598860591583742
145,1.112668759831271,-0.13405149744020842,-0.0012102343390729777,1.5551241455765625,2.1998449552637083
146,4.215173609406123,-0.05792468650222298,0.0960203584635797,3.203607163166641,4.651465699784159
147,8.194524896069519,-0.050871044317452166,-0.03192184758573249,5.0653406004490265,7.579061703941821
148,3.9113784124901283,-0.05691735238206517,-0.0749752285479248,2.8807139776971393,4.339128842711569
149,8.676606952542269,0.0655471455282861,-0.010180651785181577,5.328122824485953,8.067912034042397
150,0.736242488963825,-0.21267141088301134,0.013517533812887717,1.3816387782948,1.846269222746301
151,7.318291760662376,-0.011949550721398909,-0.01806804370009194,4.641077836631096,6.967735247925337
152,3.9972667382515215,0.0040837445857971385,0.0733110931190916,3.0719444622448524,4.538689344833984
153,5.269108890778371,-0.014104976524676995,0.048003410924605326,3.682557856313791,5.461728397021404
154,7.522041121973064,-0.02501601886557315,0.029194381861316232,4.790214942847848,7.131112013544883
155,3.255869367996991,0.1767336509575478,-0.015092637737934969,2.6128420462605604,4.111089358086323
156,4.629376988731025,-0.06757544790301488,-0.06385330442457689,3.2508351899409353,4.872530641432966
157,4.8008204352076005,0.012051001279567281,0.05620740206229283,3.456617619666093,5.140770028716414
158,5.951107426984503,0.04818313718745833,0.08913865691530028,4.064692370407552,6.0560830358834865
159,4.787306750938497,0.04613349063925222,0.14059431036463185,3.5342476858338805,5.206910709025441
160,4.022366455144126,0.2461213603953903,0.10706297340817067,3.1182462009802334,4.81642768845757
161,4.846830388077364,-0.031672424715711495,0.1301762171063767,3.5535914111450584,5.168538474895499
162,5.365782543709609,-0.013121846097867646,-0.05598289088914611,3.6269083809656584,5.4832236162397665
163,5.7959333741010335,0.028342162418502855,0.0578824990228447,3.9558491860733613,5.9042334425057
164,8.333208224539378,0.062212294858710306,0.06984726461841137,5.2364513768881,7.84704209557245
165,2.486681551515709,-0.08790518253041339,-0.08379826599750462,2.1595425097603496,3.2352068481076155
166,3.9992975781078206,-0.04567243585030531,0.0022309020505119808,3.0018796911044223,4.454916198755816
167,6.17167391291729,-0.20002747130956766,-0.02390717158453025,4.061929784874115,5.916774377586135
168,2.170143019548189,-0.031507419275580324,-0.10286994979996139,1.9822015599741327,3.04466487048558
169,1.3767627969761942,-0.014467532372157253,-0.06936397736764377,1.6190174211204533,2.483422576676167
170,2.9427810976349855,-0.16116719898386525,-0.02806018942100244,2.4433303593964903,3.531888529531873
171,8.763131720045623,-0.1478382940062184,0.015849378503098196,5.39741523852591,7.932435185279548
172,8.281587535948336,0.0014209945987256384,0.034558652541654904,5.175352420515823,7.729890972830805
173,5.129497196198219,0.03480332106578177,-0.09733068210058016,3.4674179159985297,5.3332608771641565
174,4.229992761918008,0.11601033778802057,-0.09712270567409134,3.0178736752849127,4.7399435563894805
175,3.037205681931564,-0.19434258832651596,-0.043456301783570024,2.475146539182212,3.561833522230372
176,5.630343095809783,-0.15510056073033676,0.06837983843815058,3.883551386343042,5.601846680346076
177,4.646094842865767,0.12567639014411178,0.05879807199965351,3.3818454934325373,5.139646558293264
178,0.7845645248214426,0.08858090343284024,-0.18135833987503847,1.210923922535683,2.086325127111403
179,7.181714158409158,0.15949277217321456,0.09494100709598484,4.685798086300563,7.093248894528076
180,4.454242290143906,0.08369816619987001,-0.026626429587208036,3.200494715484745,4.911066669014195
181,8.725777629338374,-0.025004858065927085,-0.042785277445674424,5.320103537223512,7.997935725215017
182,8.603486578992037,-0.03201294034055264,-0.05060242288433123,5.251140866611687,7.895300782461309
183,4.053963618488047,-0.07741449605644254,-0.07477043563967417,2.9522113736043494,4.425672999989756
184,5.240439374918958,-0.07854922362610975,0.005158840628076733,3.625378528087556,5.3543597278771475
185,8.19336939764235,-0.17106561799390912,0.09691994362850409,5.193604642449679,7.522421402052105
186,3.3875645498280478,-0.03411802768293431,-0.029652767629505045,2.664129507284519,3.991729000873349
187,4.108225484709095,-0.06662418833158287,0.03476035702168397,3.0888730993762317,4.53192510371108
188,8.280432152649574,0.02459527876123154,0.046016518023546796,5.186232594348334,7.757927652260185
189,5.921963389199004,-0.05254175561234101,-0.13995583560862287,3.821025858990879,5.8189528684826
190,3.6699901077145984,0.14914247935692396,-0.017072218891847568,2.8179228349654517,4.39309895069695
191,4.653385909236293,-0.08693630914641791,0.022533726742777968,3.3492266813609244,4.914369986152191
192,5.063765516722417,-0.16523371095284223,0.04445812300472998,3.5763408813659385,5.154819488091336
193,4.290630065438471,0.026130211969807745,-0.06978034526867292,3.0755346874505625,4.709212588414325
194,5.970727730598465,0.06237273911599735,0.07990313405275576,4.065266999351988,6.080370104091224
195,4.907173394748273,0.03999283424140654,0.02597478234896433,3.479561479723101,5.2333602714770935
196,4.692463676462117,-0.1420239719722074,0.0768705311135548,3.423102369344613,4.9157590509311575
197,1.1905893021811498,0.04910266872760659,0.03813445785838041,1.6334291089489552,2.461111874292659
198,3.5886243563432503,0.09599235786823543,0.08066251008939715,2.8749746882610223,4.327791880170372
199,2.7764106093879186,0.04783785854970665,-0.0026195914071352167,2.3855857132868237,3.628836019887078
200,2.883974078783113,-0.013874630399644297,-0.06999589503956216,2.3719911443519948,3.6141079811679098
201,8.007875847357536,-0.1453385397578903,0.13286483861583082,5.136802762294598,7.427000765068176
202,5.26868142171653,-0.041832899791552546,-0.012394855464055703,3.6219458553942094,5.403480738763816
203,5.845890360916723,0.023989868257192945,0.08219787538884257,4.005143055847204,5.9495065766391555
204,7.531938147892128,0.07815483173787541,-0.0006006326275322689,4.7653684413185315,7.226808126343205
205,5.010521329505612,-0.08345235086819527,-0.04934647462067978,3.455914190132126,5.149765408950674
206,3.0751267163003684,-0.015808557863591914,0.04127912800168972,2.5788424861518737,3.8111760433625292
207,5.402822831298678,0.1340746928335949,-0.07678196928090952,3.62462944636843,5.6478008316671495
208,3.626594563438645,-0.0401900325348845,-0.05678663971872137,2.756510642000601,4.151362570184739
209,7.05670623732183,-0.016244802060126316,-0.008915249387775959,4.519437869273139,6.771827251237358
210,2.9284473855289077,0.18212616816535598,-0.05550948042986192,2.408714212334592,3.850706967097106
211,8.886919757215722,-0.0074035123952157465,0.08816750262268966,5.5316273812305505,8.20187005682792
212,2.9544914039765353,-0.017834901356862245,-0.008201905814337315,2.46904379617393,3.69393269871837
213,7.05201768530568,0.09134875953934479,0.05853104182270034,4.58453988447554,6.909627544429956
214,2.9264146939744866,-0.0878907507444099,-0.11146521961991158,2.3517421273673316,3.5511876599264993
215,5.146937057456438,-0.1782978996227671,-0.05016826885872719,3.523300259869492,5.156820759040198
216,6.5210125284522364,0.09126498635324665,-0.08315648901399775,4.17734977521212,6.440446138185425
217,5.026998820244927,0.039233156780851534,0.13278257785601352,3.646281987978477,5.375873560892553
218,0.6138117744755662,-0.08294053109635208,0.010511065565442337,1.3174169528032256,1.8826738325430439
219,4.0774205030976,0.028839664846848353,0.009071435998812343,3.0477816875476123,4.591440760169454
220,3.4280370688031465,-0.01758326809523402,-0.06652365971171102,2.647494874689862,4.02018270365127
221,3.26105486746713,0.12977130134539303,-0.10504727711033318,2.5254801566232317,4.023038813390574
222,2.0381932906969076,0.07397705343377022,-0.06871919854801518,1.950377446800439,3.068262422182443
223,4.058234598495209,-0.07128278987744018,-0.1245593894868984,2.904557909760706,4.410113464250518
224,4.133572604264942,0.051797859353086645,0.021044060047539465,3.0878303621800107,4.662499342575563
225,4.437508948432381,-0.0910946112782024,-0.031860556179631544,3.1868939180365587,4.721106821956267
226,6.784033688614719,0.11988914406465621,-0.0980722156720459,4.293944628635314,6.658878302689672
227,2.294532818211483,-0.024141852969501647,0.14200692602257714,2.2892733351283185,3.2677612237003992
228,3.945609463411527,-0.04969129275207972,0.034488706054140277,3.0072934377599037,4.426760157833636
229,7.995685826905262,0.10820377784470875,-0.0960215697927777,4.9018213436598534,7.5569573631272675
230,6.345858160080821,-0.06066485098306841,0.10111853304945938,4.27404761308987,6.2492880356022775
231,3.995038513420048,-0.08324616288924858,-0.07268170343122948,2.9248375532787945,4.3766918704601725
232,2.849477129726794,-0.09086412559370816,-0.13553183921310097,2.289206725650296,3.4784778020948366
233,6.972309722215896,-0.07237363563385757,0.04669449598028844,4.532849357088237,6.680205904018209
234,8.445328229771851,0.06392282413920373,0.076423464662293,5.299087579548218,7.936130728799239
235,3.000051960343897,0.038520190321772126,0.12073840540821462,2.6207643855801632,3.848928363283802
236,5.582704703456291,-0.11159263798656871,0.1732186129612993,3.964570964689445,5.6620451960863
237,4.836325205039611,-0.030479694566247252,-0.013876712416802345,3.404285890103003,5.08982585300506
238,2.9261605288897825,-0.014852990001766868,0.07673166249193761,2.539811926936829,3.718133237911539
239,5.2813288851768,-0.1375100237796092,0.1186625914258981,3.759327034014298,5.38281793581594
240,4.570986634202595,0.04033723716736012,0.10129455402448265,3.38678787112578,5.019224489831547
241,2.434188565466491,0.11995424290510032,0.23467305794003748,2.451767340673283,3.562932195974988
242,3.4730719933724563,-0.07909924748862503,-0.021497859951656092,2.715038136734572,4.014955817564888
243,2.959966854822684,0.13878103967270058,-0.09405259998595789,2.385930827425384,3.811729880796734
244,7.110445782971319,-0.13582544875350325,0.024727684908145257,4.579950576393805,6.709372730929059
245,5.484338945337144,0.09498121944889026,-0.21455180100795138,3.5276176716606207,5.600959527947772
246,8.61382277417417,-0.10424254218356921,-0.0010970618965590805,5.305814325190527,7.8555760074987795
247,7.493076640007111,-0.14225642082251308,-0.07251306708143536,4.67402525292212,6.941294525642102
248,6.6215292298037145,-0.060850727660207306,-0.05054994746301292,4.260214667438844,6.380021220961072
249,5.914090025068312,0.008265458016848888,-0.006249848163251465,3.9507951643709043,5.940708052736457
250,2.499277639028562,0.1067272829687606,0.06477543072484439,2.314414250239125,3.513573227602604
251,5.406010258456904,-0.16390622495713766,-0.12323132960872762,3.5797737996197245,5.328985804081177
252,5.423577862463706,0.19232350727362235,-0.06204776398575904,3.649741167246094,5.7289830221285225
253,6.151547188807347,0.004722907852930136,0.07139148982022366,4.147165084223897,6.154079044368553
254,3.8572236148723777,-0.043209613035185855,-0.10130581211436303,2.8273059953218262,4.299055192061916
255,5.1700399859061825,0.054203696785210476,-0.09900762632368063,3.4860123666294105,5.3822298730530065
256,5.1841515523846455,0.07349037946841584,-0.13973496235667907,3.4523408138356437,5.39173656257856
257,5.787395716531191,0.2034333483200415,0.005285933345767423,3.898983791611363,6.046623102391319
258,5.686253867056859,0.1251498031839817,0.03564829035339376,3.8787752238818234,5.907664348653324
259,2.6623780924797877,0.10784162748905524,-0.013170348154669973,2.3180186980852238,3.5980400227715608
260,2.675233591136752,0.003989130953426173,0.07982144039126343,2.4174382359596396,3.5503250445016223
261,3.472097820545592,-0.21248274233496214,-0.07761045524306265,2.6584384550297333,3.8527853954527007
262,1.2440741285469863,0.16303430208787484,0.14874723091014255,1.7707842951836357,2.670463513953186
263,7.125023937392001,0.11096111496154955,0.03440944079192356,4.5969214094879245,6.971933788401512
264,3.2962242153946413,-0.17392227596783744,-0.08564318790599157,2.5624689197913293,3.7554242916251477
265,8.532816192978942,0.05894344736574945,0.008827478124887643,5.275235574614358,7.962969331162399
266,6.015040587743105,-0.069986376280873,0.06418435180808968,4.071704645679642,5.9733862404305
267,6.797385717865409,0.04175811233422022,-0.01981899018722437,4.3788738687454805,6.629887905639665
268,1.0498372276041703,-0.0917177929820211,0.1316900191892029,1.6566086329912881,2.2615051373157082
269,6.82976359623826,-0.020875043389594554,-0.05132385588429899,4.363557942234832,6.575785725846952
270,5.299089617148811,0.1317218180990497,0.10284141575727697,3.752386224331682,5.657459738839296
271,4.420789826911945,0.09744231987737792,-0.15489478904392112,3.0555001244120517,4.835587295539376
272,2.2796515378711115,-0.07981864024473287,0.06325324071538693,2.2030790096509425,3.161546633516294
273,7.110539191739637,0.04069809622753115,-0.04846399908098249,4.506805596788836,6.849370490491768
274,5.9845270816369815,-0.12693430825435184,-0.12781811700391452,3.8644454238145762,5.797551944471427
275,4.696555799566821,0.13765879252440436,0.058414792345841515,3.4066926921292517,5.18928303837244
276,3.7675613853216365,-0.038880163931221866,-0.09421088581473491,2.7895698068460835,4.239685432152638
277,6.491654686012236,-0.17418318160195156,0.11893253957825023,4.3647598825843685,6.254024102696351
278,6.632143958524635,0.05340924233200833,0.03730516338964895,4.353377142651967,6.546169792920309
279,7.91951379435184,0.09645757477026692,-0.05511709677632196,4.904639800399598,7.508534372145985
280,3.3442254529162785,-0.08466994948164339,-0.1638762162364081,2.508236510221731,3.8415610320873617
281,4.967843643325647,0.041352965274719385,0.11282196791715503,3.5967437895799788,5.323646681727532
282,4.8071658314074925,0.2071106299788862,-0.02564855961975307,3.377934356083993,5.299660723724629
283,5.71535141105759,-0.0372099570433358,0.0918102138145731,3.949485919343368,5.795208708157142
284,4.175416707503056,0.027375713958308415,-0.18456192881646538,2.9031464249350627,4.566657280177369
285,1.0969616402143845,0.005597327880072438,0.05388447575975189,1.602365295866944,2.355260795920737
286,6.481895975813418,0.042096373197644414,0.1358043195120393,4.376752307418749,6.471420514813728
287,4.763217264206894,0.011317897491605732,-0.09339726787054917,3.2882113642328976,5.037032211711501
288,4.9464331670673,-0.12074517992192305,-0.15944185703589178,3.3137747264977584,5.009358766860607
289,4.532303549225989,0.02797778052852176,0.028881867243900516,3.295033641856895,4.941646376069963
290,6.0613099895777625,-0.014895578423415951,0.005112286017743044,4.035767280806624,6.033643056768777
291,4.768753134463132,0.16498560091717618,0.1245448124109812,3.5089213796425476,5.303822857970016
292,0.9343941381802154,0.0701188311692658,-0.061713795174703746,1.405483273915404,2.2400575372170755
293,2.3845641011303806,0.1841457261103914,0.19095344084250385,2.383235491407694,3.5680455223794287
294,4.284652409636172,0.08156068978256377,-0.06243650923744296,3.0798896955806434,4.763831742390972
295,6.530610042231917,-0.0416127747979009,0.0017179941381513673,4.26702301525411,6.357203753945113
296,2.068072315410879,-0.11741463243767991,0.024773005891236908,2.0588091635966763,2.946026107066097
297,1.9385908416686324,-0.10107176748615508,-0.09634350914896175,1.8729519116853544,2.804699609190838
298,6.457338916544163,0.08219837709836222,0.06792972466496089,4.296599182937043,6.459167426838966
299,4.626302117726827,0.09738814297422564,-0.06164275321448677,3.251508305648927,5.036293354662103
300,7.927025904983924,-0.012722710096871717,0.12773255189189378,5.091245504383856,7.496412994587018
301,5.1542656697217835,-0.1343404198878245,0.13737866621536945,3.7145115010762613,5.300048165511197
302,2.5104855460149,0.06930346269270447,-0.0150557785373627,2.240186994470087,3.444639732935198
303,3.459544931665879,-0.01132008582587262,0.026890650676382206,2.756663116509322,4.096783938261728
